timestamp,room_temperature,target_temperature,temp_diff,hvac_status,is_day,day_type,intensity,state,motion,location,anomaly
2024-11-12 01:21,71.166,72,0.834,idle,false,0,84,on,false,living room,false
2024-11-12 01:22,71.166,72,0.834,idle,false,0,84,off,false,living room,false
2024-11-12 01:23,71.176,72,0.824,idle,false,0,86,on,false,living room,false
2024-11-12 01:24,71.138,72,0.862,idle,false,0,86,on,false,living room,false
2024-11-12 01:25,71.121,72,0.879,idle,false,0,86,on,false,living room,false
2024-11-12 01:26,71.101,72,0.899,idle,false,0,15,on,true,living room,true
2024-11-12 01:27,71.098,72,0.902,idle,false,0,15,on,false,living room,false
2024-11-12 01:28,71.255,72,0.745,idle,false,0,15,on,false,living room,true
2024-11-12 01:29,71.253,72,0.747,idle,false,0,15,off,true,living room,false
2024-11-12 01:30,71.270,72,0.730,idle,false,0,72,on,false,living room,false
2024-11-12 01:31,71.273,72,0.727,idle,false,0,72,off,false,living room,false
2024-11-12 01:32,71.288,72,0.712,idle,false,0,72,off,false,living room,false
2024-11-12 01:33,71.266,72,0.734,idle,false,0,72,off,true,living room,false
2024-11-12 01:34,71.251,72,0.749,idle,false,0,72,off,false,living room,false
2024-11-12 01:35,71.239,72,0.761,idle,false,0,72,off,false,living room,false
2024-11-12 01:36,71.208,72,0.792,idle,false,0,72,off,false,living room,false
2024-11-12 01:37,71.176,72,0.824,idle,false,0,76,on,false,living room,false
2024-11-12 01:38,71.145,72,0.855,idle,false,0,76,on,false,living room,false
2024-11-12 01:39,71.117,72,0.883,idle,false,0,76,on,true,living room,false
2024-11-12 01:40,71.078,72,0.922,idle,false,0,76,on,false,living room,false
2024-11-12 01:41,71.042,72,0.958,idle,false,0,76,on,false,living room,false
2024-11-12 01:42,71.018,72,0.982,idle,false,0,76,on,false,living room,false
2024-11-12 01:43,71.034,72,0.966,idle,false,0,76,on,false,living room,false
2024-11-12 01:44,70.995,72,1.005,heating,false,0,76,on,false,living room,false
2024-11-12 01:45,71.102,72,0.898,heating,false,0,76,on,false,living room,false
2024-11-12 01:46,71.212,72,0.788,heating,false,0,77,on,true,living room,false
2024-11-12 01:47,71.283,72,0.717,heating,false,0,77,on,true,living room,false
2024-11-12 01:48,71.400,72,0.600,heating,false,0,77,on,false,living room,false
2024-11-12 01:49,71.500,72,0.500,heating,false,0,77,on,false,living room,false
2024-11-12 01:50,71.561,72,0.439,heating,false,0,77,off,false,living room,false
2024-11-12 01:51,71.676,72,0.324,heating,false,0,77,off,false,living room,false
2024-11-12 01:52,71.746,72,0.254,heating,false,0,77,off,true,living room,false
2024-11-12 01:53,71.820,72,0.180,heating,false,0,77,on,false,living room,false
2024-11-12 01:54,71.905,72,0.095,heating,false,0,77,on,false,living room,false
2024-11-12 01:55,72.000,72,0.000,heating,false,0,78,on,false,living room,false
2024-11-12 01:56,72.082,72,0.082,heating,false,0,78,on,false,living room,false
2024-11-12 01:57,72.098,72,0.098,idle,false,0,78,on,false,living room,false
2024-11-12 01:58,72.118,72,0.118,idle,false,0,78,on,true,living room,false
2024-11-12 01:59,72.094,72,0.094,idle,false,0,78,off,false,living room,false
2024-11-12 02:00,72.056,72,0.056,idle,false,0,83,on,false,living room,false
2024-11-12 02:01,72.046,72,0.046,idle,false,0,83,on,false,living room,false
2024-11-12 02:02,72.054,72,0.054,idle,false,0,83,on,false,living room,false
2024-11-12 02:03,72.066,72,0.066,idle,false,0,83,on,false,living room,false
2024-11-12 02:04,72.038,72,0.038,idle,false,0,83,on,false,living room,false
2024-11-12 02:05,72.051,72,0.051,idle,false,0,83,on,false,living room,false
2024-11-12 02:06,72.049,72,0.049,idle,false,0,83,off,true,living room,false
2024-11-12 02:07,72.065,72,0.065,idle,false,0,83,off,false,living room,false
2024-11-12 02:08,72.047,72,0.047,idle,false,0,77,on,false,living room,false
2024-11-12 02:09,72.051,72,0.051,idle,false,0,77,on,false,living room,false
2024-11-12 02:10,72.055,72,0.055,idle,false,0,77,on,false,living room,false
2024-11-12 02:11,72.065,72,0.065,idle,false,0,77,on,false,living room,false
2024-11-12 02:12,72.052,72,0.052,idle,false,0,77,on,true,living room,false
2024-11-12 02:13,72.027,72,0.027,idle,false,0,77,on,true,living room,false
2024-11-12 02:14,71.998,72,0.002,idle,false,0,77,off,false,living room,false
2024-11-12 02:15,72.004,72,0.004,idle,false,0,77,off,false,living room,false
2024-11-12 02:16,71.981,72,0.019,idle,false,0,77,off,false,living room,false
2024-11-12 02:17,71.943,72,0.057,idle,false,0,70,on,true,living room,false
2024-11-12 02:18,71.956,72,0.044,idle,false,0,70,off,true,living room,false
2024-11-12 02:19,71.928,72,0.072,idle,false,0,76,on,true,living room,false
2024-11-12 02:20,71.922,72,0.078,idle,false,0,76,off,false,living room,false
2024-11-12 02:21,71.905,72,0.095,idle,false,0,76,off,false,living room,false
2024-11-12 02:22,71.892,72,0.108,idle,false,0,76,off,false,living room,false
2024-11-12 02:23,71.886,72,0.114,idle,false,0,76,off,false,living room,false
2024-11-12 02:24,71.852,72,0.148,idle,false,0,81,on,false,living room,false
2024-11-12 02:25,71.829,72,0.171,idle,false,0,81,on,true,living room,false
2024-11-12 02:26,71.848,72,0.152,idle,false,0,81,on,false,living room,false
2024-11-12 02:27,71.812,72,0.188,idle,false,0,81,on,true,living room,false
2024-11-12 02:28,71.786,72,0.214,idle,false,0,81,on,false,living room,false
2024-11-12 02:29,71.792,72,0.208,idle,false,0,81,on,true,living room,false
2024-11-12 02:30,71.785,72,0.215,idle,false,0,81,on,false,living room,false
2024-11-12 02:31,71.782,72,0.218,idle,false,0,81,on,false,living room,false
2024-11-12 02:32,71.788,72,0.212,idle,false,0,81,on,false,living room,false
2024-11-12 02:33,71.801,72,0.199,idle,false,0,100,on,false,living room,true
2024-11-12 02:34,71.779,72,0.221,idle,false,0,100,on,false,living room,false
2024-11-12 02:35,71.759,72,0.241,idle,false,0,100,on,true,living room,false
2024-11-12 02:36,71.754,72,0.246,idle,false,0,90,on,true,living room,false
2024-11-12 02:37,71.737,72,0.263,idle,false,0,90,on,false,living room,false
2024-11-12 02:38,71.707,72,0.293,idle,false,0,90,on,false,living room,false
2024-11-12 02:39,71.709,72,0.291,idle,false,0,90,on,true,living room,false
2024-11-12 02:40,71.725,72,0.275,idle,false,0,90,on,false,living room,false
2024-11-12 02:41,71.717,72,0.283,idle,false,0,90,on,false,living room,false
2024-11-12 02:42,71.692,72,0.308,idle,false,0,90,on,false,living room,false
2024-11-12 02:43,71.673,72,0.327,idle,false,0,90,on,true,living room,false
2024-11-12 02:44,71.685,72,0.315,idle,false,0,90,on,false,living room,false
2024-11-12 02:45,71.694,72,0.306,idle,false,0,90,on,false,living room,false
2024-11-12 02:46,71.656,72,0.344,idle,false,0,90,on,false,living room,false
2024-11-12 02:47,71.647,72,0.353,idle,false,0,90,on,true,living room,false
2024-11-12 02:48,71.655,72,0.345,idle,false,0,90,on,false,living room,false
2024-11-12 02:49,71.635,72,0.365,idle,false,0,90,on,false,living room,false
2024-11-12 02:50,71.644,72,0.356,idle,false,0,90,on,false,living room,false
2024-11-12 02:51,71.652,72,0.348,idle,false,0,90,on,false,living room,false
2024-11-12 02:52,71.639,72,0.361,idle,false,0,90,off,false,living room,false
2024-11-12 02:53,71.599,72,0.401,idle,false,0,90,off,false,living room,false
2024-11-12 02:54,71.674,72,0.326,idle,false,0,90,off,true,living room,true
2024-11-12 02:55,71.677,72,0.323,idle,false,0,85,on,false,living room,false
2024-11-12 02:56,71.694,72,0.306,idle,false,0,85,on,false,living room,false
2024-11-12 02:57,71.661,72,0.339,idle,false,0,85,on,false,living room,false
2024-11-12 02:58,71.676,72,0.324,idle,false,0,85,off,true,living room,false
2024-11-12 02:59,71.667,72,0.333,idle,false,0,85,off,true,living room,false
2024-11-12 03:00,71.674,72,0.326,idle,false,0,85,off,false,living room,false
2024-11-12 03:01,71.639,72,0.361,idle,false,0,87,on,false,living room,false
2024-11-12 03:02,71.612,72,0.388,idle,false,0,87,off,false,living room,false
2024-11-12 03:03,71.620,72,0.380,idle,false,0,87,off,false,living room,false
2024-11-12 03:04,71.589,72,0.411,idle,false,0,79,on,false,living room,false
2024-11-12 03:05,71.555,72,0.445,idle,false,0,79,on,true,living room,false
2024-11-12 03:06,71.564,72,0.436,idle,false,0,79,on,false,living room,false
2024-11-12 03:07,71.633,72,0.367,idle,false,0,79,off,false,living room,true
2024-11-12 03:08,71.607,72,0.393,idle,false,0,72,on,false,living room,false
2024-11-12 03:09,71.597,72,0.403,idle,false,0,72,on,false,living room,false
2024-11-12 03:10,71.593,72,0.407,idle,false,0,73,on,false,living room,false
2024-11-12 03:11,71.571,72,0.429,idle,false,0,73,on,false,living room,false
2024-11-12 03:12,71.563,72,0.437,idle,false,0,73,on,false,living room,false
2024-11-12 03:13,71.569,72,0.431,idle,false,0,73,off,false,living room,false
2024-11-12 03:14,71.583,72,0.417,idle,false,0,73,off,false,living room,false
2024-11-12 03:15,71.598,72,0.402,idle,false,0,73,off,false,living room,false
2024-11-12 03:16,71.578,72,0.422,idle,false,0,73,off,true,living room,false
2024-11-12 03:17,71.595,72,0.405,idle,false,0,89,on,false,living room,false
2024-11-12 03:18,71.584,72,0.416,idle,false,0,89,on,false,living room,false
2024-11-12 03:19,71.601,72,0.399,idle,false,0,89,on,false,living room,false
2024-11-12 03:20,71.574,72,0.426,idle,false,0,89,on,false,living room,false
2024-11-12 03:21,71.547,72,0.453,idle,false,0,89,on,false,living room,false
2024-11-12 03:22,71.553,72,0.447,idle,false,0,89,on,true,living room,false
2024-11-12 03:23,71.563,72,0.437,idle,false,0,89,off,false,living room,false
2024-11-12 03:24,71.553,72,0.447,idle,false,0,80,on,false,living room,false
2024-11-12 03:25,71.565,72,0.435,idle,false,0,80,off,false,living room,false
2024-11-12 03:26,71.551,72,0.449,idle,false,0,81,on,true,living room,false
2024-11-12 03:27,71.537,72,0.463,idle,false,0,81,off,false,living room,false
2024-11-12 03:28,71.530,72,0.470,idle,false,0,79,on,false,living room,false
2024-11-12 03:29,71.549,72,0.451,idle,false,0,79,off,false,living room,false
2024-11-12 03:30,71.558,72,0.442,idle,false,0,73,on,false,living room,false
2024-11-12 03:31,71.574,72,0.426,idle,false,0,73,on,false,living room,false
2024-11-12 03:32,71.547,72,0.453,idle,false,0,73,on,false,living room,false
2024-11-12 03:33,71.555,72,0.445,idle,false,0,73,on,false,living room,false
2024-11-12 03:34,71.572,72,0.428,idle,false,0,73,on,false,living room,false
2024-11-12 03:35,71.555,72,0.445,idle,false,0,73,on,false,living room,false
2024-11-12 03:36,71.557,72,0.443,idle,false,0,73,off,true,living room,false
2024-11-12 03:37,71.563,72,0.437,idle,false,0,82,on,false,living room,false
2024-11-12 03:38,71.577,72,0.423,idle,false,0,82,on,false,living room,false
2024-11-12 03:39,71.566,72,0.434,idle,false,0,81,on,false,living room,false
2024-11-12 03:40,71.582,72,0.418,idle,false,0,81,off,false,living room,false
2024-11-12 03:41,71.577,72,0.423,idle,false,0,81,off,true,living room,false
2024-11-12 03:42,71.557,72,0.443,idle,false,0,88,on,false,living room,false
2024-11-12 03:43,71.538,72,0.462,idle,false,0,88,on,false,living room,false
2024-11-12 03:44,71.556,72,0.444,idle,false,0,87,on,false,living room,false
2024-11-12 03:45,71.535,72,0.465,idle,false,0,87,on,false,living room,false
2024-11-12 03:46,71.525,72,0.475,idle,false,0,87,off,false,living room,false
2024-11-12 03:47,71.493,72,0.507,idle,false,0,87,off,false,living room,false
2024-11-12 03:48,71.467,72,0.533,idle,false,0,87,on,false,living room,false
2024-11-12 03:49,71.454,72,0.546,idle,false,0,87,on,false,living room,false
2024-11-12 03:50,71.443,72,0.557,idle,false,0,87,on,true,living room,false
2024-11-12 03:51,71.438,72,0.562,idle,false,0,87,on,false,living room,false
2024-11-12 03:52,71.452,72,0.548,idle,false,0,87,off,false,living room,false
2024-11-12 03:53,71.424,72,0.576,idle,false,0,79,on,false,living room,false
2024-11-12 03:54,71.428,72,0.572,idle,false,0,79,on,true,living room,false
2024-11-12 03:55,71.429,72,0.571,idle,false,0,79,on,false,living room,false
2024-11-12 03:56,71.400,72,0.600,idle,false,0,79,on,false,living room,false
2024-11-12 03:57,71.364,72,0.636,idle,false,0,79,on,false,living room,false
2024-11-12 03:58,71.376,72,0.624,idle,false,0,79,on,false,living room,false
2024-11-12 03:59,71.337,72,0.663,idle,false,0,79,on,false,living room,false
2024-11-12 04:00,71.319,72,0.681,idle,false,0,79,off,false,living room,false
2024-11-12 04:01,71.308,72,0.692,idle,false,0,79,off,true,living room,false
2024-11-12 04:02,71.268,72,0.732,idle,false,0,79,off,true,living room,true
2024-11-12 04:03,71.271,72,0.729,idle,false,0,78,on,true,living room,false
2024-11-12 04:04,71.268,72,0.732,idle,false,0,78,off,false,living room,false
2024-11-12 04:05,71.277,72,0.723,idle,false,0,74,on,false,living room,false
2024-11-12 04:06,71.281,72,0.719,idle,false,0,74,on,true,living room,false
2024-11-12 04:07,71.298,72,0.702,idle,false,0,74,on,false,living room,false
2024-11-12 04:08,71.271,72,0.729,idle,false,0,74,off,true,living room,false
2024-11-12 04:09,71.238,72,0.762,idle,false,0,74,off,false,living room,false
2024-11-12 04:10,71.257,72,0.743,idle,false,0,74,off,true,living room,false
2024-11-12 04:11,71.260,72,0.740,idle,false,0,71,on,false,living room,false
2024-11-12 04:12,71.290,72,0.710,idle,false,0,71,off,false,living room,true
2024-11-12 04:13,71.264,72,0.736,idle,false,0,84,on,true,living room,false
2024-11-12 04:14,71.273,72,0.727,idle,false,0,84,on,true,living room,false
2024-11-12 04:15,71.238,72,0.762,idle,false,0,84,on,true,living room,false
2024-11-12 04:16,71.223,72,0.777,idle,false,0,84,on,false,living room,false
2024-11-12 04:17,71.187,72,0.813,idle,false,0,84,on,false,living room,false
2024-11-12 04:18,71.207,72,0.793,idle,false,0,84,on,false,living room,false
2024-11-12 04:19,71.197,72,0.803,idle,false,0,84,off,true,living room,false
2024-11-12 04:20,71.201,72,0.799,idle,false,0,86,on,false,living room,false
2024-11-12 04:21,71.163,72,0.837,idle,false,0,86,on,false,living room,false
2024-11-12 04:22,71.157,72,0.843,idle,false,0,86,on,false,living room,false
2024-11-12 04:23,71.123,72,0.877,idle,false,0,86,on,false,living room,false
2024-11-12 04:24,71.109,72,0.891,idle,false,0,86,on,false,living room,false
2024-11-12 04:25,71.070,72,0.930,idle,false,0,86,on,false,living room,false
2024-11-12 04:26,71.065,72,0.935,idle,false,0,86,on,false,living room,false
2024-11-12 04:27,71.051,72,0.949,idle,false,0,86,on,false,living room,false
2024-11-12 04:28,71.058,72,0.942,idle,false,0,86,on,false,living room,false
2024-11-12 04:29,71.018,72,0.982,idle,false,0,86,on,false,living room,false
2024-11-12 04:30,70.989,72,1.011,heating,false,0,86,on,false,living room,false
2024-11-12 04:31,71.067,72,0.933,heating,false,0,86,on,false,living room,false
2024-11-12 04:32,71.155,72,0.845,heating,false,0,86,off,false,living room,false
2024-11-12 04:33,71.226,72,0.774,heating,false,0,73,on,true,living room,false
2024-11-12 04:34,71.324,72,0.676,heating,false,0,74,on,false,living room,false
2024-11-12 04:35,71.392,72,0.608,heating,false,0,74,on,true,living room,false
2024-11-12 04:36,71.454,72,0.546,heating,false,0,74,on,true,living room,false
2024-11-12 04:37,71.553,72,0.447,heating,false,0,74,on,false,living room,false
2024-11-12 04:38,71.630,72,0.370,heating,false,0,74,on,false,living room,false
2024-11-12 04:39,71.707,72,0.293,heating,false,0,74,on,true,living room,false
2024-11-12 04:40,71.799,72,0.201,heating,false,0,74,on,false,living room,false
2024-11-12 04:41,71.886,72,0.114,heating,false,0,74,on,true,living room,false
2024-11-12 04:42,71.989,72,0.011,heating,false,0,74,on,false,living room,false
2024-11-12 04:43,72.057,72,0.057,heating,false,0,74,off,true,living room,false
2024-11-12 04:44,72.037,72,0.037,idle,false,0,74,off,false,living room,false
2024-11-12 04:45,72.043,72,0.043,idle,false,0,74,off,true,living room,false
2024-11-12 04:46,72.061,72,0.061,idle,false,0,90,on,false,living room,false
2024-11-12 04:47,72.069,72,0.069,idle,false,0,90,on,false,living room,false
2024-11-12 04:48,72.045,72,0.045,idle,false,0,90,on,false,living room,false
2024-11-12 04:49,72.031,72,0.031,idle,false,0,90,on,false,living room,false
2024-11-12 04:50,72.013,72,0.013,idle,false,0,90,off,false,living room,false
2024-11-12 04:51,71.995,72,0.005,idle,false,0,85,on,false,living room,false
2024-11-12 04:52,71.975,72,0.025,idle,false,0,85,off,true,living room,false
2024-11-12 04:53,71.989,72,0.011,idle,false,0,85,off,true,living room,false
2024-11-12 04:54,71.950,72,0.050,idle,false,0,85,off,false,living room,false
2024-11-12 04:55,71.970,72,0.030,idle,false,0,85,off,false,living room,false
2024-11-12 04:56,71.930,72,0.070,idle,false,0,85,off,false,living room,false
2024-11-12 04:57,71.899,72,0.101,idle,false,0,70,on,false,living room,false
2024-11-12 04:58,71.892,72,0.108,idle,false,0,70,on,false,living room,false
2024-11-12 04:59,71.908,72,0.092,idle,false,0,72,on,false,living room,false
2024-11-12 05:00,71.890,72,0.110,idle,false,0,72,on,false,living room,false
2024-11-12 05:01,71.897,72,0.103,idle,false,0,72,off,false,living room,false
2024-11-12 05:02,71.895,72,0.105,idle,false,0,78,on,false,living room,false
2024-11-12 05:03,71.898,72,0.102,idle,false,0,78,off,false,living room,false
2024-11-12 05:04,71.866,72,0.134,idle,false,0,73,on,false,living room,false
2024-11-12 05:05,71.856,72,0.144,idle,false,0,73,on,false,living room,false
2024-11-12 05:06,71.871,72,0.129,idle,false,0,74,on,false,living room,false
2024-11-12 05:07,71.881,72,0.119,idle,false,0,74,on,false,living room,false
2024-11-12 05:08,71.885,72,0.115,idle,false,0,74,on,true,living room,false
2024-11-12 05:09,71.902,72,0.098,idle,false,0,74,on,false,living room,false
2024-11-12 05:10,71.895,72,0.105,idle,false,0,74,off,true,living room,false
2024-11-12 05:11,71.899,72,0.101,idle,false,0,74,off,false,living room,false
2024-11-12 05:12,71.905,72,0.095,idle,false,0,90,on,false,living room,false
2024-11-12 05:13,71.888,72,0.112,idle,false,0,90,on,false,living room,false
2024-11-12 05:14,71.881,72,0.119,idle,false,0,90,on,false,living room,false
2024-11-12 05:15,71.847,72,0.153,idle,false,0,90,on,false,living room,false
2024-11-12 05:16,71.850,72,0.150,idle,false,0,90,on,false,living room,false
2024-11-12 05:17,71.844,72,0.156,idle,false,0,90,on,false,living room,false
2024-11-12 05:18,71.853,72,0.147,idle,false,0,90,on,false,living room,false
2024-11-12 05:19,71.834,72,0.166,idle,false,0,90,off,false,living room,false
2024-11-12 05:20,71.816,72,0.184,idle,false,0,84,on,false,living room,false
2024-11-12 05:21,71.793,72,0.207,idle,false,0,84,off,false,living room,false
2024-11-12 05:22,71.762,72,0.238,idle,false,0,84,off,true,living room,false
2024-11-12 05:23,71.755,72,0.245,idle,false,0,84,off,false,living room,false
2024-11-12 05:24,71.751,72,0.249,idle,false,0,84,off,false,living room,false
2024-11-12 05:25,71.770,72,0.230,idle,false,0,84,off,false,living room,false
2024-11-12 05:26,71.765,72,0.235,idle,false,0,85,on,false,living room,false
2024-11-12 05:27,71.753,72,0.247,idle,false,0,85,on,true,living room,false
2024-11-12 05:28,71.764,72,0.236,idle,false,0,85,on,true,living room,false
2024-11-12 05:29,71.781,72,0.219,idle,false,0,85,on,false,living room,false
2024-11-12 05:30,71.776,72,0.224,idle,false,0,85,on,false,living room,false
2024-11-12 05:31,71.780,72,0.220,idle,false,0,85,on,false,living room,false
2024-11-12 05:32,71.778,72,0.222,idle,false,0,85,on,false,living room,false
2024-11-12 05:33,71.757,72,0.243,idle,false,0,85,on,true,living room,false
2024-11-12 05:34,71.735,72,0.265,idle,false,0,85,on,false,living room,false
2024-11-12 05:35,71.695,72,0.305,idle,false,0,85,on,false,living room,false
2024-11-12 05:36,71.673,72,0.327,idle,false,0,85,on,true,living room,false
2024-11-12 05:37,71.677,72,0.323,idle,false,0,85,off,false,living room,false
2024-11-12 05:38,71.691,72,0.309,idle,false,0,90,on,true,living room,false
2024-11-12 05:39,71.680,72,0.320,idle,false,0,90,on,false,living room,false
2024-11-12 05:40,71.696,72,0.304,idle,false,0,90,on,false,living room,false
2024-11-12 05:41,71.685,72,0.315,idle,false,0,90,on,true,living room,false
2024-11-12 05:42,71.662,72,0.338,idle,false,0,90,on,true,living room,false
2024-11-12 05:43,71.656,72,0.344,idle,false,0,90,on,false,living room,false
2024-11-12 05:44,71.651,72,0.349,idle,false,0,90,off,true,living room,false
2024-11-12 05:45,71.645,72,0.355,idle,false,0,81,on,true,living room,false
2024-11-12 05:46,71.613,72,0.387,idle,false,0,81,off,false,living room,false
2024-11-12 05:47,71.633,72,0.367,idle,false,0,81,on,true,living room,false
2024-11-12 05:48,71.610,72,0.390,idle,false,0,81,on,false,living room,false
2024-11-12 05:49,71.593,72,0.407,idle,false,0,81,on,false,living room,false
2024-11-12 05:50,71.596,72,0.404,idle,false,0,81,on,false,living room,false
2024-11-12 05:51,71.607,72,0.393,idle,false,0,81,on,false,living room,false
2024-11-12 05:52,71.574,72,0.426,idle,false,0,81,off,false,living room,false
2024-11-12 05:53,71.544,72,0.456,idle,false,0,81,off,false,living room,false
2024-11-12 05:54,71.556,72,0.444,idle,false,0,81,off,false,living room,false
2024-11-12 05:55,71.573,72,0.427,idle,false,0,81,off,false,living room,false
2024-11-12 05:56,71.590,72,0.410,idle,false,0,74,on,false,living room,false
2024-11-12 05:57,71.606,72,0.394,idle,false,0,74,on,true,living room,false
2024-11-12 05:58,71.623,72,0.377,idle,false,0,74,on,false,living room,false
2024-11-12 05:59,71.587,72,0.413,idle,false,0,76,on,true,living room,false
2024-11-12 06:00,71.579,72,0.421,idle,true,0,76,on,false,living room,false
2024-11-12 06:01,71.591,72,0.409,idle,true,0,76,on,true,living room,false
2024-11-12 06:02,71.584,72,0.416,idle,true,0,76,on,false,living room,false
2024-11-12 06:03,71.598,72,0.402,idle,true,0,76,off,false,living room,false
2024-11-12 06:04,71.615,72,0.385,idle,true,0,76,off,false,living room,false
2024-11-12 06:05,71.609,72,0.391,idle,true,0,82,on,false,living room,false
2024-11-12 06:06,71.627,72,0.373,idle,true,0,82,on,false,living room,false
2024-11-12 06:07,71.611,72,0.389,idle,true,0,82,on,true,living room,false
2024-11-12 06:08,71.613,72,0.387,idle,true,0,82,on,false,living room,false
2024-11-12 06:09,71.595,72,0.405,idle,true,0,82,off,false,living room,false
2024-11-12 06:10,71.592,72,0.408,idle,true,0,85,on,false,living room,false
2024-11-12 06:11,71.602,72,0.398,idle,true,0,85,on,false,living room,false
2024-11-12 06:12,71.586,72,0.414,idle,true,0,85,off,false,living room,false
2024-11-12 06:13,71.578,72,0.422,idle,true,0,85,off,false,living room,false
2024-11-12 06:14,71.575,72,0.425,idle,true,0,71,on,false,living room,false
2024-11-12 06:15,71.565,72,0.435,idle,true,0,71,on,true,living room,false
2024-11-12 06:16,71.563,72,0.437,idle,true,0,71,on,false,living room,false
2024-11-12 06:17,71.568,72,0.432,idle,true,0,71,on,false,living room,false
2024-11-12 06:18,71.583,72,0.417,idle,true,0,71,on,false,living room,false
2024-11-12 06:19,71.583,72,0.417,idle,true,0,71,on,false,living room,false
2024-11-12 06:20,71.597,72,0.403,idle,true,0,71,on,true,living room,false
2024-11-12 06:21,71.588,72,0.412,idle,true,0,71,on,true,living room,false
2024-11-12 06:22,71.573,72,0.427,idle,true,0,71,off,false,living room,false
2024-11-12 06:23,71.575,72,0.425,idle,true,0,71,off,false,living room,false
2024-11-12 06:24,71.565,72,0.435,idle,true,0,71,off,false,living room,false
2024-11-12 06:25,71.570,72,0.430,idle,true,0,71,off,true,living room,false
2024-11-12 06:26,71.572,72,0.428,idle,true,0,76,on,false,living room,false
2024-11-12 06:27,71.572,72,0.428,idle,true,0,76,on,false,living room,false
2024-11-12 06:28,71.587,72,0.413,idle,true,0,76,off,false,living room,false
2024-11-12 06:29,71.579,72,0.421,idle,true,0,75,on,true,living room,false
2024-11-12 06:30,71.569,72,0.431,idle,true,0,75,on,false,living room,false
2024-11-12 06:31,71.555,72,0.445,idle,true,0,75,on,false,living room,false
2024-11-12 06:32,71.536,72,0.464,idle,true,0,75,on,false,living room,false
2024-11-12 06:33,71.542,72,0.458,idle,true,0,75,off,false,living room,false
2024-11-12 06:34,71.712,72,0.288,idle,true,0,74,on,true,living room,true
2024-11-12 06:35,71.693,72,0.307,idle,true,0,74,on,false,living room,false
2024-11-12 06:36,71.676,72,0.324,idle,true,0,74,off,false,living room,false
2024-11-12 06:37,71.665,72,0.335,idle,true,0,74,off,false,living room,false
2024-11-12 06:38,71.669,72,0.331,idle,true,0,74,off,false,living room,false
2024-11-12 06:39,71.675,72,0.325,idle,true,0,74,off,false,living room,false
2024-11-12 06:40,71.683,72,0.317,idle,true,0,80,on,true,living room,false
2024-11-12 06:41,71.698,72,0.302,idle,true,0,80,on,true,living room,false
2024-11-12 06:42,71.688,72,0.312,idle,true,0,80,on,false,living room,false
2024-11-12 06:43,71.683,72,0.317,idle,true,0,78,on,false,living room,false
2024-11-12 06:44,71.691,72,0.309,idle,true,0,78,on,false,living room,false
2024-11-12 06:45,71.698,72,0.302,idle,true,0,78,on,false,living room,false
2024-11-12 06:46,71.690,72,0.310,idle,true,0,78,off,false,living room,false
2024-11-12 06:47,71.700,72,0.300,idle,true,0,79,on,true,living room,false
2024-11-12 06:48,71.719,72,0.281,idle,true,0,79,on,false,living room,false
2024-11-12 06:49,71.733,72,0.267,idle,true,0,79,off,false,living room,false
2024-11-12 06:50,71.728,72,0.272,idle,true,0,79,off,false,living room,false
2024-11-12 06:51,71.742,72,0.258,idle,true,0,79,off,false,living room,false
2024-11-12 06:52,71.737,72,0.263,idle,true,0,70,on,false,living room,false
2024-11-12 06:53,71.756,72,0.244,idle,true,0,70,on,false,living room,false
2024-11-12 06:54,71.773,72,0.227,idle,true,0,70,on,false,living room,false
2024-11-12 06:55,71.777,72,0.223,idle,true,0,70,on,false,living room,false
2024-11-12 06:56,71.789,72,0.211,idle,true,0,70,on,false,living room,false
2024-11-12 06:57,71.772,72,0.228,idle,true,0,70,off,false,living room,false
2024-11-12 06:58,71.768,72,0.232,idle,true,0,79,on,true,living room,false
2024-11-12 06:59,71.757,72,0.243,idle,true,0,79,on,false,living room,false
2024-11-12 07:00,71.745,72,0.255,idle,true,0,79,off,true,living room,false
2024-11-12 07:01,71.729,72,0.271,idle,true,0,79,off,true,living room,false
2024-11-12 07:02,71.717,72,0.283,idle,true,0,79,off,true,living room,false
2024-11-12 07:03,71.711,72,0.289,idle,true,0,79,off,true,living room,false
2024-11-12 07:04,71.693,72,0.307,idle,true,0,79,off,false,living room,false
2024-11-12 07:05,71.696,72,0.304,idle,true,0,79,off,false,living room,false
2024-11-12 07:06,71.676,72,0.324,idle,true,0,79,off,true,living room,false
2024-11-12 07:07,71.666,72,0.334,idle,true,0,79,off,true,living room,false
2024-11-12 07:08,71.686,72,0.314,idle,true,0,70,on,true,living room,false
2024-11-12 07:09,71.701,72,0.299,idle,true,0,70,off,true,living room,false
2024-11-12 07:10,71.706,72,0.294,idle,true,0,70,off,true,living room,false
2024-11-12 07:11,71.702,72,0.298,idle,true,0,70,off,false,living room,false
2024-11-12 07:12,71.683,72,0.317,idle,true,0,70,off,false,living room,false
2024-11-12 07:13,71.698,72,0.302,idle,true,0,70,off,false,living room,false
2024-11-12 07:14,71.685,72,0.315,idle,true,0,70,off,true,living room,false
2024-11-12 07:15,71.671,72,0.329,idle,true,0,70,off,true,living room,false
2024-11-12 07:16,71.683,72,0.317,idle,true,0,70,off,false,living room,false
2024-11-12 07:17,71.694,72,0.306,idle,true,0,75,on,false,living room,false
